ProviderNumber,HospitalName,HospitalOwner,City,PhoneNumber,State,Address1,Address2,Address3,ZipCode,CountyName,EmergencyService,Condition,MeasureName,HospitalType,MeasureCode,Stateavg,Score,Sample
10018,callahan eye foundation hospital,voluntary non-profit - private,birmingham,2053258100,al,1720 university blvd,empty,empty,35233,jefferson,yes,heart attack,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),acute care hospitals,ami-3,al_ami-3,empty,empty
10018,callahan eye foundation hospital,voluntary non-profit - private,birmingham,2053258100,al,1720 university blvd,empty,empty,35233,jefferson,yes,heart attack,heart attack patients given smoking cessation advice/counseling,acute care hospitals,ami-4,al_ami-4,empty,empty
10018,callahan eye foundation hospital,voluntary non-profit - private,birmingham,2053258100,al,1720 university blvd,empty,empty,35233,jefferson,yes,heart attack,heart attack patients given beta blocker at discharge,acute care hospitals,ami-5,al_ami-5,empty,empty
10018,callahan eye foundation hospital,voluntary non-profit - private,birmingham,2053258100,al,1720 university blvd,empty,empty,35233,jefferson,yes,heart attack,heart attack patients given fibrinolytic medication within 30 minutes of arrival,acute care hospitals,ami-7a,al_ami-7a,empty,empty
10018,callahan eye foundation hospital,voluntary non-profit - private,birmingham,2053258100,al,1720 university blvd,empty,empty,35233,jefferson,yes,heart attack,heart attack patients given pci within 90 minutes of arrival,acute care hospitals,ami-8a,al_ami-8a,empty,empty
10018,callahan eye foundation hospital,voluntary non-profit - private,birmingham,2053258100,al,1720 university blvd,empty,empty,35233,jefferson,yes,heart failure,heart failure patients given discharge instructions,acute care hospitals,hf-1,al_hf-1,empty,empty
10018,callahan eye foundation hospital,voluntary non-profit - private,birmingham,2053258100,al,1720 university blvd,empty,empty,35233,jefferson,yes,heart failure,heart failure patients given an evaluation of left ventricular systolic (lvs) function,acute care hospitals,hf-2,al_hf-2,empty,empty
10018,callahan eye foundation hospital,voluntary non-profit - private,birmingham,2053258100,al,1720 university blvd,empty,empty,35233,jefferson,yes,heart failure,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),acute care hospitals,hf-3,al_hf-3,empty,empty
10018,callahan eye foundation hospital,voluntary non-profit - private,birmingham,2053258100,al,1720 university blvd,empty,empty,35233,jefferson,yes,heart failure,heart failure patients given smoking cessation advice/counseling,acute care hospitals,hf-4,al_hf-4,empty,empty
10018,callahan eye foundation hospital,voluntary non-profit - private,birmingham,2053258100,al,1720 university blvd,empty,empty,35233,jefferson,yes,pneumonia,pneumonia patients assessed and given pneumococcal vaccination,acute care hospitals,pn-2,al_pn-2,empty,empty
10018,callahan eye foundation hospital,voluntary non-profit - private,birmingham,2053258100,al,1720 university blvd,empty,empty,35233,jefferson,yes,pneumonia,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,acute care hospitals,pn-3b,al_pn-3b,empty,empty
10018,callahan eye foundation hospital,voluntary non-profit - private,birmingham,2053258100,al,1720 university blvd,empty,empty,35233,jefferson,yes,pneumonia,pneumonia patients given smoking cessation advice/counseling,acute care hospitals,pn-4,al_pn-4,empty,empty
10018,callahan eye foundation hospital,voluntary non-profit - private,birmingham,2053258100,al,1720 university blvd,empty,empty,35233,jefferson,yes,pneumonia,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,acute care hospitals,pn-5c,al_pn-5c,empty,empty
10018,callahan eye foundation hospital,voluntary non-profit - private,birmingham,2053258100,al,1720 university blvd,empty,empty,35233,jefferson,yes,pneumonia,pneumonia patients given the most appropriate initial antibiotic(s),acute care hospitals,pn-6,al_pn-6,empty,empty
10018,callahan eye foundation hospital,voluntary non-profit - private,birmingham,2053258100,al,1720 university blvd,empty,empty,35233,jefferson,yes,pneumonia,pneumonia patients assessed and given influenza vaccination,acute care hospitals,pn-7,al_pn-7,empty,empty
10038,stringfellow memorial hospital,proprietary,anniston,2562358900,al,301 east 18th st,empty,empty,36201,calhoun,yes,children s asthma care,children who received systemic corticosteroid medication (oral and iv medication that reduces inflammation and controls symptoms) while hospitalized for asthma,acute care hospitals,cac-2,al_cac-2,100%,9 patients
10038,stringfellow memorial hospital,proprietary,anniston,2562358900,al,301 east 18th st,empty,empty,36201,calhoun,yes,children s asthma care,children and their caregivers who received a home management plan of care document while hospitalized for asthma,acute care hospitals,cac-3,al_cac-3,33%,9 patients
10038,stringfellow memorial hospital,proprietary,anniston,2562358900,al,301 east 18th st,empty,empty,36201,calhoun,yes,heart attack,heart attack patients given aspirin at arrival,acute care hospitals,ami-1,al_ami-1,98%,81 patients
10038,stringfellow memorial hospital,proprietary,anniston,2562358900,al,301 east 18th st,empty,empty,36201,calhoun,yes,heart attack,heart attack patients given aspirin at discharge,acute care hospitals,ami-2,al_ami-2,96%,73 patients
10038,stringfellow memorial hospital,proprietary,anniston,2562358900,al,301 east 18th st,empty,empty,36201,calhoun,yes,heart attack,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),acute care hospitals,ami-3,al_ami-3,93%,14 patients
10038,stringfellow memorial hospital,proprietary,anniston,2562358900,al,301 east 18th st,empty,empty,36201,calhoun,yes,heart attack,heart attack patients given smoking cessation advice/counseling,acute care hospitals,ami-4,al_ami-4,100%,29 patients
10038,stringfellow memorial hospital,proprietary,anniston,2562358900,al,301 east 18th st,empty,empty,36201,calhoun,yes,heart attack,heart attack patients given beta blocker at discharge,acute care hospitals,ami-5,al_ami-5,93%,67 patients
10038,stringfellow memorial hospital,proprietary,anniston,2562358900,al,301 east 18th st,empty,empty,36201,calhoun,yes,heart attack,heart attack patients given fibrinolytic medication within 30 minutes of arrival,acute care hospitals,ami-7a,al_ami-7a,0%,1 patients
10038,stringfellow memorial hospital,proprietary,anniston,2562358900,al,301 east 18th st,empty,empty,36201,calhoun,yes,heart attack,heart attack patients given pci within 90 minutes of arrival,acute care hospitals,ami-8a,al_ami-8a,87%,15 patients
10038,stringfellow memorial hospital,proprietary,anniston,2562358900,al,301 east 18th st,empty,empty,36201,calhoun,yes,heart failure,heart failure patients given discharge instructions,acute care hospitals,hf-1,al_hf-1,87%,142 patients
10038,stringfellow memorial hospital,proprietary,anniston,2562358900,al,301 east 18th st,empty,empty,36201,calhoun,yes,heart failure,heart failure patients given an evaluation of left ventricular systolic (lvs) function,acute care hospitals,hf-2,al_hf-2,100%,157 patients
10038,stringfellow memorial hospital,proprietary,anniston,2562358900,al,301 east 18th st,empty,empty,36201,calhoun,yes,heart failure,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),acute care hospitals,hf-3,al_hf-3,90%,49 patients
10038,stringfellow memorial hospital,proprietary,anniston,2562358900,al,301 east 18th st,empty,empty,36201,calhoun,yes,heart failure,heart failure patients given smoking cessation advice/counseling,acute care hospitals,hf-4,al_hf-4,100%,41 patients
10038,stringfellow memorial hospital,proprietary,anniston,2562358900,al,301 east 18th st,empty,empty,36201,calhoun,yes,pneumonia,pneumonia patients assessed and given pneumococcal vaccination,acute care hospitals,pn-2,al_pn-2,97%,110 patients
10038,stringfellow memorial hospital,proprietary,anniston,2562358900,al,301 east 18th st,empty,empty,36201,calhoun,yes,pneumonia,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,acute care hospitals,pn-3b,al_pn-3b,100%,102 patients
10038,stringfellow memorial hospital,proprietary,anniston,2562358900,al,301 east 18th st,empty,empty,36201,calhoun,yes,pneumonia,pneumonia patients given smoking cessation advice/counseling,acute care hospitals,pn-4,al_pn-4,100%,83 patients
10038,stringfellow memorial hospital,proprietary,anniston,2562358900,al,301 east 18th st,empty,empty,36201,calhoun,yes,pneumonia,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,acute care hospitals,pn-5c,al_pn-5c,97%,145 patients
10038,stringfellow memorial hospital,proprietary,anniston,2562358900,al,301 east 18th st,empty,empty,36201,calhoun,yes,pneumonia,pneumonia patients given the most appropriate initial antibiotic(s),acute care hospitals,pn-6,al_pn-6,92%,99 patients
10038,stringfellow memorial hospital,proprietary,anniston,2562358900,al,301 east 18th st,empty,empty,36201,calhoun,yes,pneumonia,pneumonia patients assessed and given influenza vaccination,acute care hospitals,pn-7,al_pn-7,91%,87 patients
10038,stringfellow memorial hospital,proprietary,anniston,2562358900,al,301 east 18th st,empty,empty,36201,calhoun,yes,surgical infection prevention,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,acute care hospitals,scip-card-2,al_scip-card-2,83%,23 patients
10055,flowers hospital,proprietary,dothan,3347935000,al,4370 west main street,empty,empty,36305,houston,yes,heart failure,heart failure patients given an evaluation of left ventricular systolic (lvs) function,acute care hospitals,hf-2,al_hf-2,100%,342 patients
10055,flowers hospital,proprietary,dothan,3347935000,al,4370 west main street,empty,empty,36305,houston,yes,heart failure,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),acute care hospitals,hf-3,al_hf-3,100%,94 patients
10055,flowers hospital,proprietary,dothan,3347935000,al,4370 west main street,empty,empty,36305,houston,yes,heart failure,heart failure patients given smoking cessation advice/counseling,acute care hospitals,hf-4,al_hf-4,100%,62 patients
10055,flowers hospital,proprietary,dothan,3347935000,al,4370 west main street,empty,empty,36305,houston,yes,pneumonia,pneumonia patients assessed and given pneumococcal vaccination,acute care hospitals,pn-2,al_pn-2,100%,166 patients
10055,flowers hospital,proprietary,dothan,3347935000,al,4370 west main street,empty,empty,36305,houston,yes,pneumonia,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,acute care hospitals,pn-3b,al_pn-3b,100%,152 patients
