没有指定错误比例，仅进行原数据集的空值替换，不添加错误
已将注入错误的文件保存到: Data/1_hospitals/clean_index.csv
没有指定错误比例，仅进行原数据集的空值替换，不添加错误
已将注入错误的文件保存到: Data/1_hospitals/noise_with_correct_primary_key/dirty_mixed_0.25/dirty_hospitals_mix_0.25.csv
Running Horizon with dirty file: Data/1_hospitals/noise_with_correct_primary_key/dirty_mixed_0.25/dirty_hospitals_mix_0.25.csv
( huntbsville hospital , 2562651000 ), 0.001000
pneumonia patients assessed and given pneumococcal vaccination,0
al_pn-2,0
maxp al_pn-2
ak_pn-2,0
pneumonia,0
3344933541,0
35233,0
36467,0
63467,0
10007,0
maxp 10007
702 n main st,0
voluntary non-profit - private,0
opp,0
al,0
3344933541,0
35233,0
36467,0
63467,0
10007,0
702 n main st,0
voluntary non-profit - private,0
maxp voluntary non-profit - private
opp,0
al,0
3344933541,0
35233,0
36467,0
63467,0
10007,0
702 n main st,0
maxp 702 n main st
voluntary non-profit - private,0
opp,0
al,0
3344933541,0
35233,0
36467,0
63467,0
10007,0
702 n main st,0
voluntary non-profit - private,0
opp,0
maxp opp
al,0
3344933541,0
maxp 3344933541
35233,0
36467,0
63467,0
10007,0
702 n main st,0
voluntary non-profit - private,0
opp,0
al,0
3344933541,0
35233,0
36467,0
63467,0
10007,0
702 n main st,0
voluntary non-profit - private,0
opp,0
al,0
maxp al
3344933541,0
35233,0
maxp 35233
36467,0
63467,0
10007,0
702 n main st,0
voluntary non-profit - private,0
opp,0
al,0
covington,0
maxp covington
yes,0
maxp yes
no,0
ys,0
pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,0
maxp pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics
al_pn-3b,0
ak_pn-3b,0
pneumonia,0
pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,0
al_pn-3b,0
ak_pn-3b,0
pneumonia,0
maxp pneumonia
pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,0
al_pn-3b,0
maxp al_pn-3b
ak_pn-3b,0
pneumonia,0
3344933541,0
35233,0
36467,0
63467,0
10007,0
maxp 10007
702 n main st,0
voluntary non-profit - private,0
opp,0
al,0
3344933541,0
35233,0
36467,0
63467,0
10007,0
702 n main st,0
voluntary non-profit - private,0
maxp voluntary non-profit - private
opp,0
al,0
3344933541,0
35233,0
36467,0
63467,0
10007,0
702 n main st,0
maxp 702 n main st
voluntary non-profit - private,0
opp,0
al,0
3344933541,0
35233,0
36467,0
63467,0
10007,0
702 n main st,0
voluntary non-profit - private,0
opp,0
maxp opp
al,0
3344933541,0
maxp 3344933541
35233,0
36467,0
63467,0
10007,0
702 n main st,0
voluntary non-profit - private,0
opp,0
al,0
3344933541,0
35233,0
36467,0
63467,0
10007,0
702 n main st,0
voluntary non-profit - private,0
opp,0
al,0
maxp al
3344933541,0
35233,0
maxp 35233
36467,0
63467,0
10007,0
702 n main st,0
voluntary non-profit - private,0
opp,0
al,0
covington,0
maxp covington
yes,0
maxp yes
no,0
ys,0
pneumonia patients given smoking cessation advice/counseling,0
maxp pneumonia patients given smoking cessation advice/counseling
al_pn-4,0
ak_pn-4,0
pneumonia,0
pneumonia patients given smoking cessation advice/counseling,0
al_pn-4,0
ak_pn-4,0
pneumonia,0
maxp pneumonia
pneumonia patients given smoking cessation advice/counseling,0
al_pn-4,0
maxp al_pn-4
ak_pn-4,0
pneumonia,0
3344933541,0
35233,0
36467,0
63467,0
10007,0
maxp 10007
702 n main st,0
voluntary non-profit - private,0
opp,0
al,0
3344933541,0
35233,0
36467,0
63467,0
10007,0
702 n main st,0
voluntary non-profit - private,0
maxp voluntary non-profit - private
opp,0
al,0
3344933541,0
35233,0
36467,0
63467,0
10007,0
702 n main st,0
maxp 702 n main st
voluntary non-profit - private,0
opp,0
al,0
3344933541,0
35233,0
36467,0
63467,0
10007,0
702 n main st,0
voluntary non-profit - private,0
opp,0
maxp opp
al,0
3344933541,0
maxp 3344933541
35233,0
36467,0
63467,0
10007,0
702 n main st,0
voluntary non-profit - private,0
opp,0
al,0
3344933541,0
35233,0
36467,0
63467,0
10007,0
702 n main st,0
voluntary non-profit - private,0
opp,0
al,0
maxp al
3344933541,0
35233,0
maxp 35233
36467,0
63467,0
10007,0
702 n main st,0
voluntary non-profit - private,0
opp,0
al,0
covington,0
maxp covington
yes,0
maxp yes
no,0
ys,0
pneumonia patients given initial antibiotic(s) within 6 hours after arrival,0
maxp pneumonia patients given initial antibiotic(s) within 6 hours after arrival
al_pn-5c,0
ak_pn-5c,0
pneumonia,0
pneumonia patients given initial antibiotic(s) within 6 hours after arrival,0
al_pn-5c,0
ak_pn-5c,0
pneumonia,0
maxp pneumonia
pneumonia patients given initial antibiotic(s) within 6 hours after arrival,0
al_pn-5c,0
maxp al_pn-5c
ak_pn-5c,0
pneumonia,0
3344933541,0
35233,0
36467,0
63467,0
10007,0
maxp 10007
702 n main st,0
voluntary non-profit - private,0
opp,0
al,0
3344933541,0
35233,0
36467,0
63467,0
10007,0
702 n main st,0
voluntary non-profit - private,0
maxp voluntary non-profit - private
opp,0
al,0
3344933541,0
35233,0
36467,0
63467,0
10007,0
702 n main st,0
maxp 702 n main st
voluntary non-profit - private,0
opp,0
al,0
3344933541,0
35233,0
36467,0
63467,0
10007,0
702 n main st,0
voluntary non-profit - private,0
opp,0
maxp opp
al,0
3344933541,0
maxp 3344933541
35233,0
36467,0
63467,0
10007,0
702 n main st,0
voluntary non-profit - private,0
opp,0
al,0
3344933541,0
35233,0
36467,0
63467,0
10007,0
702 n main st,0
voluntary non-profit - private,0
opp,0
al,0
maxp al
3344933541,0
35233,0
maxp 35233
36467,0
63467,0
10007,0
702 n main st,0
voluntary non-profit - private,0
opp,0
al,0
covington,0
maxp covington
yes,0
maxp yes
no,0
ys,0
pneumonia patients given the most appropriate initial antibiotic(s),0
maxp pneumonia patients given the most appropriate initial antibiotic(s)
pneumonia patents given the most appropriate initial antibiotic(s),0
al_pn-6,0
ak_pn-6,0
pneumonia,0
pneumonia patients given the most appropriate initial antibiotic(s),0
pneumonia patents given the most appropriate initial antibiotic(s),0
al_pn-6,0
ak_pn-6,0
pneumonia,0
maxp pneumonia
pneumonia patients given the most appropriate initial antibiotic(s),0
pneumonia patents given the most appropriate initial antibiotic(s),0
al_pn-6,0
maxp al_pn-6
ak_pn-6,0
pneumonia,0
3344933541,0
35233,0
36467,0
63467,0
10007,0
maxp 10007
702 n main st,0
voluntary non-profit - private,0
opp,0
al,0
3344933541,0
35233,0
36467,0
63467,0
10007,0
702 n main st,0
voluntary non-profit - private,0
maxp voluntary non-profit - private
opp,0
al,0
3344933541,0
35233,0
36467,0
63467,0
10007,0
702 n main st,0
maxp 702 n main st
voluntary non-profit - private,0
opp,0
al,0
3344933541,0
35233,0
36467,0
63467,0
10007,0
702 n main st,0
voluntary non-profit - private,0
opp,0
maxp opp
al,0
3344933541,0
maxp 3344933541
35233,0
36467,0
63467,0
10007,0
702 n main st,0
voluntary non-profit - private,0
opp,0
al,0
3344933541,0
35233,0
36467,0
63467,0
10007,0
702 n main st,0
voluntary non-profit - private,0
opp,0
al,0
maxp al
3344933541,0
35233,0
maxp 35233
36467,0
63467,0
10007,0
702 n main st,0
voluntary non-profit - private,0
opp,0
al,0
covington,0
maxp covington
yes,0
maxp yes
no,0
ys,0
pneumonia patients assessed and given influenza vaccination,0
maxp pneumonia patients assessed and given influenza vaccination
al_pn-7,0
ak_pn-7,0
pneumonia,0
pneumonia patients assessed and given influenza vaccination,0
al_pn-7,0
ak_pn-7,0
pneumonia,0
maxp pneumonia
pneumonia patients assessed and given influenza vaccination,0
al_pn-7,0
maxp al_pn-7
ak_pn-7,0
pneumonia,0
3344933541,0
35233,0
36467,0
63467,0
10007,0
maxp 10007
702 n main st,0
voluntary non-profit - private,0
opp,0
al,0
3344933541,0
35233,0
36467,0
63467,0
10007,0
702 n main st,0
voluntary non-profit - private,0
maxp voluntary non-profit - private
opp,0
al,0
3344933541,0
35233,0
36467,0
63467,0
10007,0
702 n main st,0
maxp 702 n main st
voluntary non-profit - private,0
opp,0
al,0
3344933541,0
35233,0
36467,0
63467,0
10007,0
702 n main st,0
voluntary non-profit - private,0
opp,0
maxp opp
al,0
3344933541,0
maxp 3344933541
35233,0
36467,0
63467,0
10007,0
702 n main st,0
voluntary non-profit - private,0
opp,0
al,0
3344933541,0
35233,0
36467,0
63467,0
10007,0
702 n main st,0
voluntary non-profit - private,0
opp,0
al,0
maxp al
3344933541,0
35233,0
maxp 35233
36467,0
63467,0
10007,0
702 n main st,0
voluntary non-profit - private,0
opp,0
al,0
covington,0
maxp covington
yes,0
maxp yes
no,0
ys,0
surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,0
maxp surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery
al_scip-card-2,0
ak_scip-card-2,0
surgical infection prevention,0
syurgical infection prevention,0
surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,0
al_scip-card-2,0
ak_scip-card-2,0
surgical infection prevention,0
maxp surgical infection prevention
syurgical infection prevention,0
surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,0
al_scip-card-2,0
maxp al_scip-card-2
ak_scip-card-2,0
surgical infection prevention,0
syurgical infection prevention,0
3344933541,0
35233,0
36467,0
63467,0
10007,0
maxp 10007
702 n main st,0
voluntary non-profit - private,0
opp,0
al,0
3344933541,0
35233,0
36467,0
63467,0
10007,0
702 n main st,0
voluntary non-profit - private,0
maxp voluntary non-profit - private
opp,0
al,0
3344933541,0
35233,0
36467,0
63467,0
10007,0
702 n main st,0
maxp 702 n main st
voluntary non-profit - private,0
opp,0
al,0
3344933541,0
35233,0
36467,0
63467,0
10007,0
702 n main st,0
voluntary non-profit - private,0
opp,0
maxp opp
al,0
3344933541,0
maxp 3344933541
35233,0
36467,0
63467,0
10007,0
702 n main st,0
voluntary non-profit - private,0
opp,0
al,0
3344933541,0
35233,0
36467,0
63467,0
10007,0
702 n main st,0
voluntary non-profit - private,0
opp,0
al,0
maxp al
3344933541,0
35233,0
maxp 35233
36467,0
63467,0
10007,0
702 n main st,0
voluntary non-profit - private,0
opp,0
al,0
covington,0
maxp covington
yes,0
maxp yes
no,0
ys,0
surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,0
maxp surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection
al_scip-inf-1,0
ak_scip-inf-1,0
surgical infection prevention,0
surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,0
al_scip-inf-1,0
ak_scip-inf-1,0
surgical infection prevention,0
maxp surgical infection prevention
surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,0
al_scip-inf-1,0
maxp al_scip-inf-1
ak_scip-inf-1,0
surgical infection prevention,0
3344933541,0
35233,0
36467,0
63467,0
10007,0
maxp 10007
702 n main st,0
voluntary non-profit - private,0
opp,0
al,0
3344933541,0
35233,0
36467,0
63467,0
10007,0
702 n main st,0
voluntary non-profit - private,0
maxp voluntary non-profit - private
opp,0
al,0
3344933541,0
35233,0
36467,0
63467,0
10007,0
702 n main st,0
maxp 702 n main st
voluntary non-profit - private,0
opp,0
al,0
3344933541,0
35233,0
36467,0
63467,0
10007,0
702 n main st,0
voluntary non-profit - private,0
opp,0
maxp opp
al,0
3344933541,0
maxp 3344933541
35233,0
36467,0
63467,0
10007,0
702 n main st,0
voluntary non-profit - private,0
opp,0
al,0
3344933541,0
35233,0
36467,0
63467,0
10007,0
702 n main st,0
voluntary non-profit - private,0
opp,0
al,0
maxp al
3344933541,0
35233,0
maxp 35233
36467,0
63467,0
10007,0
702 n main st,0
voluntary non-profit - private,0
opp,0
al,0
covington,0
maxp covington
yes,0
maxp yes
no,0
ys,0
surgery patients who were given the  right kind  of antibiotic to help prevent infection,0
maxp surgery patients who were given the  right kind  of antibiotic to help prevent infection
surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,0
al_scip-inf-2,0
ak_scip-inf-2,0
surgical infection prevention,0
surgicla infection prevention,0
surgery patients who were given the  right kind  of antibiotic to help prevent infection,0
surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,0
al_scip-inf-2,0
ak_scip-inf-2,0
surgical infection prevention,0
maxp surgical infection prevention
surgicla infection prevention,0
surgery patients who were given the  right kind  of antibiotic to help prevent infection,0
surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,0
al_scip-inf-2,0
maxp al_scip-inf-2
ak_scip-inf-2,0
surgical infection prevention,0
surgicla infection prevention,0
3344933541,0
35233,0
36467,0
63467,0
10007,0
maxp 10007
702 n main st,0
voluntary non-profit - private,0
opp,0
al,0
3344933541,0
35233,0
36467,0
63467,0
10007,0
702 n main st,0
voluntary non-profit - private,0
maxp voluntary non-profit - private
opp,0
al,0
3344933541,0
35233,0
36467,0
63467,0
10007,0
702 n main st,0
maxp 702 n main st
voluntary non-profit - private,0
opp,0
al,0
3344933541,0
35233,0
36467,0
63467,0
10007,0
702 n main st,0
voluntary non-profit - private,0
opp,0
maxp opp
al,0
3344933541,0
maxp 3344933541
35233,0
36467,0
63467,0
10007,0
702 n main st,0
voluntary non-profit - private,0
opp,0
al,0
3344933541,0
35233,0
36467,0
63467,0
10007,0
702 n main st,0
voluntary non-profit - private,0
opp,0
al,0
maxp al
3344933541,0
35233,0
maxp 35233
36467,0
63467,0
10007,0
702 n main st,0
voluntary non-profit - private,0
opp,0
al,0
covington,0
maxp covington
yes,0
maxp yes
no,0
ys,0
surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),0
maxp surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)
surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,0
surgery patients whose preventive antibiotics were stopped at the right time (withni 24 hours after surgery),0
al_scip-inf-3,0
ak_scip-inf-3,0
surgical infection prevention,0
surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),0
surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,0
surgery patients whose preventive antibiotics were stopped at the right time (withni 24 hours after surgery),0
al_scip-inf-3,0
ak_scip-inf-3,0
surgical infection prevention,0
maxp surgical infection prevention
surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),0
surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,0
surgery patients whose preventive antibiotics were stopped at the right time (withni 24 hours after surgery),0
al_scip-inf-3,0
maxp al_scip-inf-3
ak_scip-inf-3,0
surgical infection prevention,0
3344933541,0
35233,0
36467,0
63467,0
10007,0
maxp 10007
702 n main st,0
voluntary non-profit - private,0
opp,0
al,0
3344933541,0
35233,0
36467,0
63467,0
10007,0
702 n main st,0
voluntary non-profit - private,0
maxp voluntary non-profit - private
opp,0
al,0
3344933541,0
35233,0
36467,0
63467,0
10007,0
702 n main st,0
maxp 702 n main st
voluntary non-profit - private,0
opp,0
al,0
3344933541,0
35233,0
36467,0
63467,0
10007,0
702 n main st,0
voluntary non-profit - private,0
opp,0
maxp opp
al,0
3344933541,0
maxp 3344933541
35233,0
36467,0
63467,0
10007,0
702 n main st,0
voluntary non-profit - private,0
opp,0
al,0
3344933541,0
35233,0
36467,0
63467,0
10007,0
702 n main st,0
voluntary non-profit - private,0
opp,0
al,0
maxp al
3344933541,0
35233,0
maxp 35233
36467,0
63467,0
10007,0
702 n main st,0
voluntary non-profit - private,0
opp,0
al,0
covington,0
maxp covington
yes,0
maxp yes
no,0
ys,0
all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,0
maxp all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery
al_scip-inf-4,0
